status,question_index,question_id,question,gold_answers,k,policy,model,answer,em,f1,support_recall,selection_support_recall_before_budget,target_hit,selection_target_hit_before_budget,primary_node,feedback_target_node,selected_node_ids,selected_nodes,fully_delivered_node_ids,fully_delivered_nodes,candidate_universe,reference_context_tokens,provider_input_tokens,provider_output_tokens,api_latency_ms,api_attempts,finish_reason,response_cache_hit,prompt_hash,online_weights_before,online_weights_after,online_updated,online_update_reason
complete,34,5a88c92d5542993b751ca84e,What breed of dog are the Basset Bleu de Gascogne and the Beagle?,"[""The Beagle is a breed of small hound""]",10,cosine,gemini-3.5-flash-lite,hound type,0.0,0.25,0.5,0.5,0.0,0.0,19,29,"[19, 20, 22, 5, 1, 4, 24, 6, 0, 23, 17]",11,"[19, 20, 22, 5, 1, 4, 24, 6, 0, 23]",10,33,405,442,2,2223.9265749999504,1,STOP,False,a830fc751981c9df5e7001cddab6ced4988326e2d9b54d05fea48be3f1db7861,,,,
complete,34,5a88c92d5542993b751ca84e,What breed of dog are the Basset Bleu de Gascogne and the Beagle?,"[""The Beagle is a breed of small hound""]",10,graph_fixed,gemini-3.5-flash-lite,hound type,0.0,0.25,0.5,0.5,0.0,0.0,19,29,"[19, 20, 22, 21, 23, 24, 1, 4, 6, 5, 0]",11,"[19, 20, 22, 21, 23, 24, 1, 4, 6, 5, 0]",11,19,405,444,2,549.0914090000842,1,STOP,False,712ce84aefe232feab6ce78a7e0e9d530509b1e51708c6beb673e9f8aace1b95,,,,
complete,35,5ab587ad5542992aa134a34b,"What was the real name of the author of the book ""Coraline"" has been compared to?","[""Charles Lutwidge Dodgson""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Charles Lutwidge Dodgson,1.0,1.0,1.0,1.0,1.0,1.0,16,18,"[16, 17, 18, 28, 29, 8, 33, 6, 10, 3, 21]",11,"[16, 17, 18, 28, 29, 8, 33, 6, 10, 3, 21]",11,13,517,573,6,491.9725150002705,1,STOP,True,da52f3f0d81886eb6fe7113e484724b63af11b615958430b48d21b2099fd729d,,,,
complete,35,5ab587ad5542992aa134a34b,"What was the real name of the author of the book ""Coraline"" has been compared to?","[""Charles Lutwidge Dodgson""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Charles Lutwidge Dodgson,1.0,1.0,1.0,1.0,1.0,1.0,16,18,"[16, 17, 18, 28, 29, 8, 33, 6, 10, 3, 21]",11,"[16, 17, 18, 28, 29, 8, 33, 6, 10, 3, 21]",11,13,517,573,6,491.9725150002705,1,STOP,False,da52f3f0d81886eb6fe7113e484724b63af11b615958430b48d21b2099fd729d,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,35,5ab587ad5542992aa134a34b,"What was the real name of the author of the book ""Coraline"" has been compared to?","[""Charles Lutwidge Dodgson""]",10,cosine,gemini-3.5-flash-lite,Charles Lutwidge Dodgson,1.0,1.0,1.0,1.0,1.0,1.0,16,18,"[16, 17, 18, 28, 7, 29, 13, 8, 24, 27, 10]",11,"[16, 17, 18, 28, 7, 29, 13, 8, 24, 27]",10,36,517,561,6,615.1868080000895,1,STOP,False,a5ee8c8b7bdeacfafdede52bc4ff036e81d3a9966c1fc854e7c8b1180c63d58e,,,,
complete,35,5ab587ad5542992aa134a34b,"What was the real name of the author of the book ""Coraline"" has been compared to?","[""Charles Lutwidge Dodgson""]",10,graph_fixed,gemini-3.5-flash-lite,Charles Lutwidge Dodgson,1.0,1.0,1.0,1.0,1.0,1.0,16,18,"[16, 17, 28, 29, 18, 8, 33, 6, 10, 3, 21]",11,"[16, 17, 28, 29, 18, 8, 33, 6, 10, 3, 21]",11,13,517,573,6,2004.8730260000411,1,STOP,False,6c9809363ba5f9c720b89dc7cc5a2a69159043666c8270ffcb37ff451b734a08,,,,
complete,36,5add56a85542992200553abe,"Which New South Wales town is larger, Port Macquarie or Bonny Hills?","[""Port Macquarie""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Port Macquarie,1.0,1.0,1.0,1.0,1.0,1.0,27,28,"[27, 28, 19, 21, 22, 38, 5, 7, 39, 20, 23]",11,"[27, 28, 19, 21, 22, 38, 5, 7, 39, 20]",10,23,351,388,2,440.11881899996297,1,STOP,False,e4aeb54eea71dace5db1007b731ad36314e446d646f4ec164dd60c974505b000,,,,
complete,36,5add56a85542992200553abe,"Which New South Wales town is larger, Port Macquarie or Bonny Hills?","[""Port Macquarie""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Port Macquarie,1.0,1.0,1.0,1.0,1.0,1.0,27,28,"[27, 28, 19, 21, 22, 39, 23, 31, 37, 20, 2]",11,"[27, 28, 19, 21, 22, 39, 23, 31, 37, 20, 2]",11,23,351,380,2,4407.377460999669,1,STOP,False,83ae07796660d92d96a04ad729666ad8b2c079b40336669e8062f911b0579fdb,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,36,5add56a85542992200553abe,"Which New South Wales town is larger, Port Macquarie or Bonny Hills?","[""Port Macquarie""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information to determine which town is larger.",0.0,0.0,0.75,0.75,1.0,1.0,27,28,"[27, 28, 20, 37, 6, 21, 39, 19, 31, 38, 0]",11,"[27, 28, 20, 37, 6, 21, 39, 19, 31, 38]",10,39,351,382,20,9324.129268999968,1,STOP,False,c2894e760c5a1b9e2e71b35627c55c3a3057a7be91aa15276ecdd0fd475fdbdd,,,,
complete,36,5add56a85542992200553abe,"Which New South Wales town is larger, Port Macquarie or Bonny Hills?","[""Port Macquarie""]",10,graph_fixed,gemini-3.5-flash-lite,Port Macquarie,1.0,1.0,1.0,1.0,1.0,1.0,27,28,"[27, 28, 19, 21, 22, 39, 23, 31, 37, 20, 2]",11,"[27, 28, 19, 21, 22, 39, 23, 31, 37, 20, 2]",11,23,351,380,2,4407.377460999669,1,STOP,True,83ae07796660d92d96a04ad729666ad8b2c079b40336669e8062f911b0579fdb,,,,
complete,37,5a75d8a3554299109176e5a6,"What league, which is also known as the Barclays Premier League, had its start date pushed back?","[""The 2013–14 Premier League""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Not mentioned in the reference context.,0.0,0.0,0.0,0.0,0.0,0.0,20,17,"[20, 22, 21, 24, 37, 8, 13, 28, 0, 23, 25]",11,"[20, 22, 21, 24, 37, 8, 13, 28, 0, 23, 25]",11,31,558,622,7,1366.8082399999548,1,STOP,False,9510372f77ad7a39c9c00f7bf41b4057f1c11f36bb52ebbece479ea79c4650bd,,,,
complete,37,5a75d8a3554299109176e5a6,"What league, which is also known as the Barclays Premier League, had its start date pushed back?","[""The 2013–14 Premier League""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Not mentioned,0.0,0.0,0.5,0.5,1.0,1.0,20,17,"[20, 37, 8, 13, 28, 0, 17, 26, 27, 15, 9]",11,"[20, 37, 8, 13, 28, 0, 17, 26, 27, 15]",10,31,558,628,2,18641.567550999753,1,STOP,False,262857b421d7dd0dc78008f16f9f6286e96f03d47b29a27792805361c26944e1,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,37,5a75d8a3554299109176e5a6,"What league, which is also known as the Barclays Premier League, had its start date pushed back?","[""The 2013–14 Premier League""]",10,cosine,gemini-3.5-flash-lite,"Based on the provided reference context, there is no mention of any league whose start date was pushed back.",0.0,0.09523809523809525,0.5,0.5,1.0,1.0,20,17,"[20, 8, 28, 37, 13, 0, 26, 17, 39, 10, 29]",11,"[20, 8, 28, 37, 13, 0, 26, 17, 39, 10]",10,40,558,625,21,621.2930229999074,1,STOP,False,32207852e04534a0613ec95c84746c00b44fb064093da42abaf67fd3129768b0,,,,
complete,37,5a75d8a3554299109176e5a6,"What league, which is also known as the Barclays Premier League, had its start date pushed back?","[""The 2013–14 Premier League""]",10,graph_fixed,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to the question.",0.0,0.0,0.5,0.5,1.0,1.0,20,17,"[20, 37, 8, 13, 28, 0, 9, 17, 26, 15, 27]",11,"[20, 37, 8, 13, 28, 0, 9, 17, 26, 15]",10,31,558,628,18,621.1285340000359,1,STOP,False,c5b184ee23202ecf874e57f2e1c17d55ffa4cd3613094c402b50588722536d2f,,,,
complete,38,5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,"[""Richard \""Rick\"" Ducommun""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to your question.",0.0,0.0,0.0,0.0,0.0,0.0,0,2,"[0, 1, 8, 7, 9, 30, 33, 6, 28, 29, 27]",11,"[0, 1, 8, 7, 9, 30, 33, 6, 28, 29]",10,19,609,667,18,2147.5890780002374,1,STOP,False,f25b5d91697c418eb601347fe5f3c168dd2e9513f5fad285571b7b63fa5422ff,,,,
complete,38,5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,"[""Richard \""Rick\"" Ducommun""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to your question.",0.0,0.0,0.0,0.0,0.0,0.0,0,2,"[0, 1, 8, 7, 9, 30, 33, 6, 28, 29, 24]",11,"[0, 1, 8, 7, 9, 30, 33, 6, 28, 29]",10,19,609,667,18,438.0173869999453,1,STOP,False,f9a25fcf55b03748e296bdb5ef5c791828e77a582fdb92791bd6a24b9a8005c0,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,coverage_miss
complete,38,5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,"[""Richard \""Rick\"" Ducommun""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information to answer this question.",0.0,0.0,0.0,0.0,0.0,0.0,0,2,"[0, 1, 8, 7, 29, 30, 9, 34, 33, 36, 6]",11,"[0, 1, 8, 7, 29, 30, 9, 34, 33, 36, 6]",11,39,609,658,18,542.7365450000252,1,STOP,False,0ce92b5f175cad0393a9983211cfdfdea762eccc8e496d5542f3d72aa9ab0d93,,,,
complete,38,5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,"[""Richard \""Rick\"" Ducommun""]",10,graph_fixed,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to your question.",0.0,0.0,0.0,0.0,0.0,0.0,0,2,"[0, 1, 8, 7, 9, 30, 33, 6, 28, 29, 24]",11,"[0, 1, 8, 7, 9, 30, 33, 6, 28, 29]",10,19,609,667,18,438.0173869999453,1,STOP,True,f9a25fcf55b03748e296bdb5ef5c791828e77a582fdb92791bd6a24b9a8005c0,,,,
complete,39,5ab3d2595542992ade7c6ebf,Where is the university located in which the current editor-in-chief of Review of Policy Reseach is from?,"[""Toronto""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Ryerson University,0.0,0.0,0.5,0.5,1.0,1.0,28,27,"[28, 27, 26, 30, 29, 12, 4, 11, 10, 8, 13]",11,"[28, 27, 26, 30, 29, 12, 4, 11, 10]",9,26,261,334,3,14877.69282599993,1,STOP,False,ff9be81fd367d30dd5752d2c6e4ef5d609208fee3cf7c6d47e3525a8101da0b0,,,,
complete,39,5ab3d2595542992ade7c6ebf,Where is the university located in which the current editor-in-chief of Review of Policy Reseach is from?,"[""Toronto""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Ryerson,0.0,0.0,0.5,0.5,1.0,1.0,28,27,"[28, 12, 4, 27, 26, 29, 30, 9, 10, 13, 11]",11,"[28, 12, 4, 27, 26, 29, 30, 9]",8,26,261,334,2,445.16349600007743,1,STOP,False,6029a351e8164da7017a0b8b34935aa45e1fb6fe4e9199adbf064107e5dd2fee,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,39,5ab3d2595542992ade7c6ebf,Where is the university located in which the current editor-in-chief of Review of Policy Reseach is from?,"[""Toronto""]",10,cosine,gemini-3.5-flash-lite,Ryerson University,0.0,0.0,0.5,0.5,1.0,1.0,28,27,"[28, 12, 4, 9, 26, 10, 49, 30, 13, 27, 36]",11,"[28, 12, 4, 9, 26, 10, 49, 30, 13, 27, 36]",11,49,261,342,3,429.47650599990084,1,STOP,False,4e48c77e604bee27a8d31c69a94e3b66ff213d3a98cf8f1c919ef43a61da3bb2,,,,
complete,39,5ab3d2595542992ade7c6ebf,Where is the university located in which the current editor-in-chief of Review of Policy Reseach is from?,"[""Toronto""]",10,graph_fixed,gemini-3.5-flash-lite,Ryerson University,0.0,0.0,0.5,0.5,1.0,1.0,28,27,"[28, 27, 10, 12, 29, 30, 26, 4, 13, 2, 8]",11,"[28, 27, 10, 12, 29, 30, 26, 4]",8,26,261,334,3,11309.382751999692,1,STOP,False,f3a6477d28259ed117638660b1813dbc7f9c68c6641cd818b30ecb5b349cc17f,,,,
complete,40,5a7fa22b5542992097ad2fa6,"""A Swingin' Safari"" was a song written originally by German songwriter Bert Kaempfert but made popular by who?","[""Billy Vaughn""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Billy Vaughn,1.0,1.0,0.5,0.5,1.0,1.0,12,14,"[12, 13, 14, 1, 2, 3, 0, 31, 32, 28, 8]",11,"[12, 13, 14, 1, 2, 3, 0, 31, 32, 28, 8]",11,22,357,422,2,627.4824710003486,1,STOP,False,1f2a689d71776860b7600e04660f7d8061a5dd09c18ff2864e0a89f2c6995dd4,,,,
complete,40,5a7fa22b5542992097ad2fa6,"""A Swingin' Safari"" was a song written originally by German songwriter Bert Kaempfert but made popular by who?","[""Billy Vaughn""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Billy Vaughn,1.0,1.0,0.5,0.5,1.0,1.0,12,14,"[12, 13, 14, 2, 1, 0, 3, 31, 32, 41, 28]",11,"[12, 13, 14, 2, 1, 0, 3, 31, 32, 41]",10,22,357,416,2,8022.091860000273,1,STOP,False,2fad385f7f9e468ba02fbf92f4dd3e06f1d66c663ecb14e6a459e24bed46ba89,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,40,5a7fa22b5542992097ad2fa6,"""A Swingin' Safari"" was a song written originally by German songwriter Bert Kaempfert but made popular by who?","[""Billy Vaughn""]",10,cosine,gemini-3.5-flash-lite,Billy Vaughn,1.0,1.0,1.0,1.0,1.0,1.0,12,14,"[12, 13, 0, 2, 14, 4, 7, 41, 44, 35, 28]",11,"[12, 13, 0, 2, 14, 4, 7, 41]",8,45,357,408,2,1826.014707000013,1,STOP,False,479c378ff2d4562084f5bf4b3520b8c2f5723fc8d89f25c56b86851ad7174bf0,,,,
complete,40,5a7fa22b5542992097ad2fa6,"""A Swingin' Safari"" was a song written originally by German songwriter Bert Kaempfert but made popular by who?","[""Billy Vaughn""]",10,graph_fixed,gemini-3.5-flash-lite,Billy Vaughn,1.0,1.0,0.5,0.5,1.0,1.0,12,14,"[12, 13, 14, 2, 1, 3, 0, 31, 32, 41, 28]",11,"[12, 13, 14, 2, 1, 3, 0, 31, 32, 41]",10,22,357,416,2,374.8522209998555,1,STOP,False,e5e75a4e5b9a7b09aa94b08d1f3dbcde0c417b4237095d696422a6f2502d2ebd,,,,
complete,41,5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?","[""Monique Wittig""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Lincoln Steffens,0.0,0.0,0.5,0.5,1.0,1.0,9,8,"[9, 8, 1, 11, 5, 4, 2, 10, 13, 3, 12]",11,"[9, 8, 1, 11, 5, 4, 2, 10, 13, 3, 12]",11,10,401,449,3,6864.941058000113,1,STOP,False,07ebc5f68e1d2f7af890c0c29a5acb81e0e061cf175524df7af1972bb80ad570,,,,
complete,41,5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?","[""Monique Wittig""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about Monique Wittig, so I cannot answer this question using only the reference context.",0.0,0.15384615384615385,0.5,0.5,1.0,1.0,9,8,"[9, 8, 1, 5, 2, 4, 11, 12, 13, 10, 3]",11,"[9, 8, 1, 5, 2, 4, 11, 12, 13, 10, 3]",11,10,401,449,30,450.3677279999465,1,STOP,False,a65e67c5f39e380ca6ed8090ad8ef8d0ed5baeb9f2e795c89b554fb10122f2b1,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,41,5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?","[""Monique Wittig""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about Monique Wittig to answer this question.",0.0,0.19999999999999998,0.5,0.5,1.0,1.0,9,8,"[9, 2, 10, 1, 8, 12, 11, 13, 4, 5, 3]",11,"[9, 2, 10, 1, 8, 12, 11, 13, 4, 5, 3]",11,25,401,449,22,7000.29890299993,1,STOP,False,7efddf3ad2bf763da78caa11bb1d2216d32208e2dc90799c4dda78dee24844e1,,,,
complete,41,5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?","[""Monique Wittig""]",10,graph_fixed,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about Monique Wittig.",0.0,0.25,0.5,0.5,1.0,1.0,9,8,"[9, 11, 8, 10, 13, 1, 5, 4, 3, 2, 12]",11,"[9, 11, 8, 10, 13, 1, 5, 4, 3, 2, 12]",11,10,401,449,18,501.6944449998846,1,STOP,False,9c6c9ff65444032f08bf0279694174aadc51a18bd8c7ba53193c8beca0ce20e0,,,,
complete,42,5a88ac3d554299206df2b328,What country of origin does Eric Lucassen and Party for Freedom have in common?,"[""Dutch""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Dutch,1.0,1.0,1.0,1.0,1.0,1.0,18,17,"[18, 17, 19, 4, 22, 24, 31, 29, 32, 30, 15]",11,"[18, 17, 19, 4, 22, 24, 31, 29, 32, 30]",10,26,424,481,1,399.9498670000321,1,STOP,False,f356be2e185254d609ac011b60ebbcaad127270b7d1d8488b4a43b23f87c64bb,,,,
complete,42,5a88ac3d554299206df2b328,What country of origin does Eric Lucassen and Party for Freedom have in common?,"[""Dutch""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Netherlands,0.0,0.0,1.0,1.0,1.0,1.0,18,17,"[18, 17, 19, 4, 32, 30, 31, 28, 22, 24, 25]",11,"[18, 17, 19, 4, 32, 30, 31, 28, 22, 24]",10,26,424,484,1,538.7525609999102,1,STOP,True,7cdc5e67b1a822a278a5f06a54ecf2b296b3690e9833114d86f26606013999d5,"[0.7558014460051278, 0.24419855399487217]","[0.7558014460051278, 0.24419855399487217]",0.0,prediction_hit
complete,42,5a88ac3d554299206df2b328,What country of origin does Eric Lucassen and Party for Freedom have in common?,"[""Dutch""]",10,cosine,gemini-3.5-flash-lite,Netherlands,0.0,0.0,1.0,1.0,1.0,1.0,18,17,"[18, 17, 4, 19, 23, 30, 16, 29, 15, 32, 25]",11,"[18, 17, 4, 19, 23, 30, 16, 29, 15, 32, 25]",11,36,424,479,1,479.6818989998428,1,STOP,False,e20562f378205408558023c63a09c10d6d4915a2d8236db714d9edb2bd3c5240,,,,
complete,42,5a88ac3d554299206df2b328,What country of origin does Eric Lucassen and Party for Freedom have in common?,"[""Dutch""]",10,graph_fixed,gemini-3.5-flash-lite,Netherlands,0.0,0.0,1.0,1.0,1.0,1.0,18,17,"[18, 17, 19, 4, 32, 30, 31, 28, 22, 24, 25]",11,"[18, 17, 19, 4, 32, 30, 31, 28, 22, 24]",10,26,424,484,1,538.7525609999102,1,STOP,False,7cdc5e67b1a822a278a5f06a54ecf2b296b3690e9833114d86f26606013999d5,,,,
complete,43,5ab74eb85542993667793fb8,Which Croatian professional basketball player (a shooting guard) did New Jersey Nets acquire during their 1990–91 season?,"[""Dražen Petrović""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Dražen Petrović,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,30,11,"[30, 28, 29, 31, 33, 32, 35, 34, 16, 43, 42]",11,"[30, 28, 29, 31, 33, 32, 35, 34, 16, 43, 42]",11,17,382,452,5,8171.69841499981,1,STOP,False,eeab346bf8b8c2836a5cb39f39afdfca94ab2be4f1d7e1facaa04e41dc97a6d0,,,,
complete,43,5ab74eb85542993667793fb8,Which Croatian professional basketball player (a shooting guard) did New Jersey Nets acquire during their 1990–91 season?,"[""Dražen Petrović""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Dražen Petrović,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,30,11,"[30, 35, 28, 29, 33, 31, 32, 34, 16, 43, 41]",11,"[30, 35, 28, 29, 33, 31, 32, 34, 16, 43]",10,17,382,451,5,367.6852879998478,1,STOP,False,e42c578312885294741e681420d614ae30ae357b6b5df71c70b55184517ad92d,"[0.7558014460051278, 0.24419855399487217]","[0.7166324753472403, 0.2833675246527597]",1.0,ranking_miss_update
complete,43,5ab74eb85542993667793fb8,Which Croatian professional basketball player (a shooting guard) did New Jersey Nets acquire during their 1990–91 season?,"[""Dražen Petrović""]",10,cosine,gemini-3.5-flash-lite,Dražen Petrović,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,30,11,"[30, 35, 29, 28, 43, 32, 33, 17, 19, 20, 18]",11,"[30, 35, 29, 28, 43, 32, 33, 17, 19]",9,43,382,449,5,7955.188336999981,1,STOP,False,e0496248173b5abfceac0c163409b2e643530b25fe7f130b470226bdb8eb4f79,,,,
complete,43,5ab74eb85542993667793fb8,Which Croatian professional basketball player (a shooting guard) did New Jersey Nets acquire during their 1990–91 season?,"[""Dražen Petrović""]",10,graph_fixed,gemini-3.5-flash-lite,Dražen Petrović,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,30,11,"[30, 28, 29, 33, 35, 34, 31, 32, 16, 21, 9]",11,"[30, 28, 29, 33, 35, 34, 31, 32, 16, 21]",10,17,382,454,5,410.56903499975306,1,STOP,False,fa13a900c1e76d7abcbad6cf3a5835587b940761e1d01ff042cb4bfa258f5b1f,,,,
complete,44,5ae26cb15542994d89d5b421,Charlie McDermott plays Axl Heck on a tv show that premiered in what date? ,"[""September 30, 2009""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"September 30, 2009",1.0,1.0,1.0,1.0,1.0,1.0,0,58,"[0, 60, 58, 57, 59, 61, 50, 51, 62, 52, 53]",11,"[0, 60, 58, 57, 59, 61, 50, 51, 62, 52, 53]",11,13,404,467,10,531.244044000232,1,STOP,False,2487431354ed5170da68bbea881b86216bb9b076510ad426a1373e5eb6278a9e,,,,
complete,44,5ae26cb15542994d89d5b421,Charlie McDermott plays Axl Heck on a tv show that premiered in what date? ,"[""September 30, 2009""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"September 30, 2009",1.0,1.0,1.0,1.0,1.0,1.0,0,58,"[0, 60, 58, 61, 57, 50, 59, 62, 51, 52, 56]",11,"[0, 60, 58, 61, 57, 50, 59, 62, 51, 52, 56]",11,13,404,467,10,8769.619920999958,1,STOP,True,5ce011f83a939aafe46d633cb6a217eedfa6daf584dd5034870b48751c499cf3,"[0.7166324753472403, 0.2833675246527597]","[0.7166324753472403, 0.2833675246527597]",0.0,prediction_hit
complete,44,5ae26cb15542994d89d5b421,Charlie McDermott plays Axl Heck on a tv show that premiered in what date? ,"[""September 30, 2009""]",10,cosine,gemini-3.5-flash-lite,"September 30, 2009",1.0,1.0,1.0,1.0,1.0,1.0,0,58,"[0, 52, 59, 58, 51, 50, 62, 60, 57, 61, 53]",11,"[0, 52, 59, 58, 51, 50, 62, 60, 57, 61, 53]",11,67,404,467,10,9404.574307000075,1,STOP,False,4e6230f981f498bd8acc5e671201257d53d572b15bad8d867a4caf8da1ac1105,,,,
complete,44,5ae26cb15542994d89d5b421,Charlie McDermott plays Axl Heck on a tv show that premiered in what date? ,"[""September 30, 2009""]",10,graph_fixed,gemini-3.5-flash-lite,"September 30, 2009",1.0,1.0,1.0,1.0,1.0,1.0,0,58,"[0, 60, 58, 61, 57, 50, 59, 62, 51, 52, 56]",11,"[0, 60, 58, 61, 57, 50, 59, 62, 51, 52, 56]",11,13,404,467,10,8769.619920999958,1,STOP,False,5ce011f83a939aafe46d633cb6a217eedfa6daf584dd5034870b48751c499cf3,,,,
complete,45,5ab27389554299722f9b4d2f,"What is the name of the black belt in Brizilian Jiu Jitsu who trains extensively under striking coach Ray Bronx Longo in Garden City, New York?","[""Peter 'Drago' Sell""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to your question.",0.0,0.0,0.0,0.0,0.0,0.0,21,3,"[21, 19, 20, 22, 23, 18, 17, 31, 32, 35, 38]",11,"[21, 19, 20, 22, 23, 18, 17, 31, 32, 35, 38]",11,34,451,521,18,6801.2420730001395,1,STOP,False,bdffe105d82d92c0133d7ea508e0796c08bee898b43af2408a75a7071b55b2d3,,,,
complete,45,5ab27389554299722f9b4d2f,"What is the name of the black belt in Brizilian Jiu Jitsu who trains extensively under striking coach Ray Bronx Longo in Garden City, New York?","[""Peter 'Drago' Sell""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Not mentioned in the reference context.,0.0,0.0,0.0,0.0,0.0,0.0,21,3,"[21, 19, 20, 22, 23, 17, 18, 12, 31, 38, 34]",11,"[21, 19, 20, 22, 23, 17, 18, 12, 31, 38]",10,34,451,518,7,8798.942756000088,1,STOP,False,7419b0e52fe4d247f4cefe9476dcd47b32e0000fc85bc7411db95bcf04969cb2,"[0.7166324753472403, 0.2833675246527597]","[0.8024356300150688, 0.19756436998493124]",1.0,ranking_miss_update
complete,45,5ab27389554299722f9b4d2f,"What is the name of the black belt in Brizilian Jiu Jitsu who trains extensively under striking coach Ray Bronx Longo in Garden City, New York?","[""Peter 'Drago' Sell""]",10,cosine,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain the answer to your question.",0.0,0.0,0.0,0.0,0.0,0.0,21,3,"[21, 20, 17, 12, 22, 32, 36, 19, 18, 7, 8]",11,"[21, 20, 17, 12, 22, 32, 36, 19, 18]",9,38,451,512,18,1024.3741709996357,1,STOP,False,9171c16e4e6937bfa7f682798fb0e871a9afbf72d0a247ed1d743ae9324a90c7,,,,
complete,45,5ab27389554299722f9b4d2f,"What is the name of the black belt in Brizilian Jiu Jitsu who trains extensively under striking coach Ray Bronx Longo in Garden City, New York?","[""Peter 'Drago' Sell""]",10,graph_fixed,gemini-3.5-flash-lite,"I am sorry, but the provided text does not contain the answer to your question.",0.0,0.0,0.0,0.0,0.0,0.0,21,3,"[21, 19, 20, 22, 17, 23, 18, 10, 12, 31, 38]",11,"[21, 19, 20, 22, 17, 23, 18, 10, 12, 31]",10,34,451,521,17,479.8973990000377,1,STOP,False,a4f468075aae052443423a3c9768ef88d326391e1362d632c6ecafbfefe76558,,,,
complete,46,5ae75a4c5542997b22f6a6f1,"The Bart the Fink episode of The Simpsons aired in February of 1996, and involves the host of which kiddie show?","[""The Itchy & Scratchy Show""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Krusty the Clown,0.0,0.0,0.5,0.5,1.0,1.0,13,14,"[13, 14, 16, 15, 43, 37, 48, 44, 42, 4, 38]",11,"[13, 14, 16, 15, 43, 37, 48, 44, 42, 4, 38]",11,32,374,439,4,478.35878500018225,1,STOP,False,899919717cbf2f9d6ec7c0b7d1b5f6d7c6d6d1e4b20352c5a8fc7f1abef3abff,,,,
